Txhash,From,Method,Value_IN(ETH),origin_chain,destination_chain,round_id,recipient_id,amount,token,donor,origin
0x6770f0dd8f53aec9e55c76832c0d49d367989e2ff927336d939d7b9fd3946dc6,0x68847907f2cd96417747de6588fc2e19ed492ec5,Allocate,0.000327164,42161,42161,25,0xcB1e7848B62fA024ae72bC853039433203318CbF,327163862817290.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x68847907f2cd96417747de6588fc2e19ed492ec5
0x55c4bb1fe8aa18f34ec04f541c4e9f565c8932a03156ca8643adce5e64bdb3c5,0x68847907f2cd96417747de6588fc2e19ed492ec5,Allocate,0.000327164,42161,42161,26,0xE264C2D15229340dd781052FC271A597E4a5fE00,327163862817290.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x68847907f2cd96417747de6588fc2e19ed492ec5
0x360808fad589339193dfb61651626354dbde1351fa3a70f270cf1b56905525d2,0x68847907f2cd96417747de6588fc2e19ed492ec5,Allocate,0.000327572,42161,42161,25,0x5A00128F4E63308FF0C3a644B15eE38309805edD,327571781999798.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x68847907f2cd96417747de6588fc2e19ed492ec5
0x4a709e1b0bc06dc883e00c3d0840f3d9100d4fd459b8aa844dda2c033e791b93,0x68847907f2cd96417747de6588fc2e19ed492ec5,Allocate,0.000327572,42161,42161,25,0xfb354294C904142368293Ba987751C956453F44C,327571781999798.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x68847907f2cd96417747de6588fc2e19ed492ec5
0xb584526ebf6e740164c18e13dd0691313e6d4ac941194b70c991ea68b6d8745d,0x68847907f2cd96417747de6588fc2e19ed492ec5,Allocate,0.000327572,42161,42161,27,0x203d6896485ACeEFF579c8d6192646b8FE16363c,327571781999798.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x68847907f2cd96417747de6588fc2e19ed492ec5
0x70326835078a9ca286b6f8eea6c9f84c322c377625ffd12d8a33e9809f74b17b,0x68847907f2cd96417747de6588fc2e19ed492ec5,Allocate,0.000327632,42161,42161,27,0x1678f8AEe350FE5Bef26867768002B69677306bD,327632241272762.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x68847907f2cd96417747de6588fc2e19ed492ec5,0x68847907f2cd96417747de6588fc2e19ed492ec5
0xad963cb93a66d21d1d6447a10fc05fbc1d8f50bc9da0d252c9c8d3056ee03afe,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327632,42161,42161,26,0xE5A0708528Ef073c742e5ead167e0aE004Fcc2CA,327631501131478.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0xa9f5c1a749d01a01c45e6920660d9a9b29fdfd91c47950b1d23c18fbb27bd740,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327632,42161,42161,25,0x0b86F8a20c2b3Fed2e39B227A62c63Ea2aB1ab25,327631501131478.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0xdcc04b9d6db507cf818d7013d33842d230b5d43f54bd26ffb804459a1f6dcd3b,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327631,42161,42161,25,0x8c8c259579e596b7BdB2BbC3E17D1b8d71E7a56d,327630680719247.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0x2d10ad46a9bf367631fe61a91e32d59136ed88090e4b8d60b15c56f6708da0fa,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327631,42161,42161,25,0x3F3986cb53B1c0058e7f4f39D34E42106E587095,327630680719247.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0x097051a811c5aba8f0e82df312efa1bded597a5830d34bf2a3a55fb815bda26d,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327628,42161,42161,26,0xB45c368c6e34Ae462cfC09Be2Ff3c9CfbEA68E76,327627597621426.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0x3c47c7d161625f133ee5443baa4d508a0d60af1445c2c85e62a00a40eb7ca5ca,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327628,42161,42161,26,0x88fab47A53Be5a0e00Cd67Ec8d1146185B325B60,327627597621426.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0xd946671a7ad1d2495f44844daa2594809cfe9d030f7c7fff6a0ef77d9596a8a0,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327627,42161,42161,25,0xcB1e7848B62fA024ae72bC853039433203318CbF,327627433541667.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0xbd552dcd45b04a4d873df1fd5dc1865fd4f897c86db3818b0b012b6213147c7f,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327627,42161,42161,26,0xE264C2D15229340dd781052FC271A597E4a5fE00,327627433541667.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0x4c35699483644eeb8681d35dedfae5a0f8caeddff00f3d6fe35e8fab48e4f51a,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327598,42161,42161,25,0x5A00128F4E63308FF0C3a644B15eE38309805edD,327597602906691.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0xedc4c91924342a9f0044f350320ecd18f8df500cb4545fa7de9e5c6c8335b1f5,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327598,42161,42161,25,0xfb354294C904142368293Ba987751C956453F44C,327597602906691.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0x62d9e86679228444468d59ccba63d4606ca2d7cc97c696de331b7400a09294b1,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327628,42161,42161,27,0x203d6896485ACeEFF579c8d6192646b8FE16363c,327628212677732.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0x005601af5aa8625298e2e88616c24dbe644d97828f212ab8ac5412dd39cc6d40,0x591690bd38e8e13478a8147c46b82e1543c7807b,Allocate,0.000327628,42161,42161,27,0x1678f8AEe350FE5Bef26867768002B69677306bD,327628212677732.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x591690bd38e8e13478a8147c46b82e1543c7807b,0x591690bd38e8e13478a8147c46b82e1543c7807b
0x012ea3ca08cc797530b170851d7836988b12a52722b308fc39c8bbd5cb9e8eae,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,Allocate,0.000327531,42161,42161,28,0xB1e41D248ac1ed86B8D1c1b179cE6c3310954148,327531104676547.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85
0x2a7a15dd3c66fe23d974ff3765f120e91f0e1b71b410221bad70d6dda11e1c58,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327548,42161,42161,26,0xE5A0708528Ef073c742e5ead167e0aE004Fcc2CA,327547672181993.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0x351b2208dd1fdb31eb264be2a603af8d0a1bc64543fb6d907d8c0891eda6ae56,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327548,42161,42161,25,0x0b86F8a20c2b3Fed2e39B227A62c63Ea2aB1ab25,327547672181993.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0x8c89722ab748897cf8604bac5978662fb48f6cdf1f8682e29b01d1319da53ef3,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327539,42161,42161,25,0x8c8c259579e596b7BdB2BbC3E17D1b8d71E7a56d,327538725836326.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0xee9bde0db11b4024ea31c00dc364da6022785452c5625ac6443d1cca4a27c829,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327539,42161,42161,25,0x3F3986cb53B1c0058e7f4f39D34E42106E587095,327538725836326.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0x945480fe4de1f5fef8889cdb7ca792bfb64a9479b69c921adf7c243d974ebbe4,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327539,42161,42161,26,0xB45c368c6e34Ae462cfC09Be2Ff3c9CfbEA68E76,327538725836326.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0x2cf164d5a6bd127235a729173c0d7fa68a2f5eaa5b91cd5af36d28f1cfada990,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327535,42161,42161,26,0x88fab47A53Be5a0e00Cd67Ec8d1146185B325B60,327535113904180.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0x26158fd1ee6eb31356fa6801eb15139795a87f56d95d21b01d8b901b669b9cbc,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327535,42161,42161,25,0xcB1e7848B62fA024ae72bC853039433203318CbF,327535113904180.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0xeaa0758b173981899395079ac7fc40e847f7fb0d66aa29ba1720480d6e31fa2e,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.00032741,42161,42161,26,0xE264C2D15229340dd781052FC271A597E4a5fE00,327409877166914.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0x2149c5b30c63c9ebf26e9c8d08cc7c0f6f447075c54fbac950ea22af53c82785,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.00032741,42161,42161,25,0x5A00128F4E63308FF0C3a644B15eE38309805edD,327409877166914.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0xd1eb309e905c16c0ba95d2bb593183582baef93d373a73a0cdf2669da3f4e987,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327398,42161,42161,25,0xfb354294C904142368293Ba987751C956453F44C,327397891894397.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0x6fa672ce8a56ebb7e4ff6d40ede5cda7477cc840fc5cb1b605dd126141f3ba9b,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327398,42161,42161,27,0x203d6896485ACeEFF579c8d6192646b8FE16363c,327397891894397.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0xb07c3e4d2827e07056d25f752abc5761cb25f5fcb80ac3ee3ebccdbf7b4f4951,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,Allocate,0.000327398,42161,42161,27,0x1678f8AEe350FE5Bef26867768002B69677306bD,327397891894397.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x6959ac48e8df18bd6226ef97d11696e3a41a9496,0x6959ac48e8df18bd6226ef97d11696e3a41a9496
0x65e85bcdc1bd9a10cb592d9b832032a1afc3d079f28c6eea8b149574b162bc08,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.00032720599999999997,42161,42161,26,0xE5A0708528Ef073c742e5ead167e0aE004Fcc2CA,327205973704744.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x745071eede9d3989a986608f9a1efdeb683dc9ecc91466ac5d4b1370b6d810ba,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.00032720599999999997,42161,42161,25,0x0b86F8a20c2b3Fed2e39B227A62c63Ea2aB1ab25,327205973704744.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0xd1b466bf7154546ab1f75ba033ec2fb59ba6464f42d2ab066fe5ceda818f5d7d,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.00032720599999999997,42161,42161,25,0x8c8c259579e596b7BdB2BbC3E17D1b8d71E7a56d,327205973704744.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0xcceb487e5b08139a5d5fef812bdde46e60f5ffb987256551ec12cbbc70d70d6f,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.00032720599999999997,42161,42161,25,0x3F3986cb53B1c0058e7f4f39D34E42106E587095,327205973704744.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x146307d120da7e67976d83d6f4356b13e667cfc903d6ffea39f97669216d1f38,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.00032720599999999997,42161,42161,26,0xB45c368c6e34Ae462cfC09Be2Ff3c9CfbEA68E76,327205973704744.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x95c48f7ac52ab4cac413ac04664fe431976bd08d909f35f6f1f375393d14c908,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.00032720599999999997,42161,42161,26,0x88fab47A53Be5a0e00Cd67Ec8d1146185B325B60,327205973704744.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x6b55dc7d7c523e0f196f945f349e494adfc8fcb0a92c5f7547986b73d5260520,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.00032720599999999997,42161,42161,25,0xcB1e7848B62fA024ae72bC853039433203318CbF,327205973704744.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x5072fb312d40da322fe78349999d73609110c86997fd619c465bc815f76af640,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.0003272,42161,42161,26,0xE264C2D15229340dd781052FC271A597E4a5fE00,327199900353279.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x7d9bf3c83873d712f68e90da93f3891fd8e728acbdd3d73dc69a1175129ab0b6,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.0003272,42161,42161,25,0x5A00128F4E63308FF0C3a644B15eE38309805edD,327199900353279.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x933f1b20bd42529b714fb2a59fafda2223d5f14b5e627e96d754c10d6a95fbed,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.0003272,42161,42161,25,0xfb354294C904142368293Ba987751C956453F44C,327199900353279.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x86b941b22da8e065cbc007167a3f199b2e99179828a99bf65f07a087641d250c,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.0003272,42161,42161,27,0x203d6896485ACeEFF579c8d6192646b8FE16363c,327199900353279.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x255532cb2bff7b5c1e7bf9acb2aaf99274ca1aaecd8102c6c2741cc345c2f2af,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,Allocate,0.0003272,42161,42161,26,0x03e4161036B6AD3Fd0350A4E026D6CF1b1879925,327199900353279.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85
0x99fed178f0f82c249f152fc28cedd3e266a29763b1fe6db709ea130333669fde,0x70344423109241b93c1bb9db536dfe32187862cd,Allocate,0.000327178,42161,42161,27,0x1678f8AEe350FE5Bef26867768002B69677306bD,327177823381242.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x70344423109241b93c1bb9db536dfe32187862cd,0x70344423109241b93c1bb9db536dfe32187862cd
0x88a4c52646b6fb9f1a8dd49dbe9f51b93b1c66dafaa87e67499d01e367bd9a2d,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000329906,42161,42161,25,0x8c8c259579e596b7BdB2BbC3E17D1b8d71E7a56d,329905633655407.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0x64cd0b21f80f4ee5c48d1acc2c4446a6dfe2f3096bd210d7bad9b06948bde126,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000329905,42161,42161,25,0x73B00B94762f800A244B6a84617Adbf07b9520a8,329905243277631.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0x026a0d271e74b98b8a964d4cf9f2e3807191033e3de838e30cc1ba468c07d352,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000329929,42161,42161,25,0xa929D1c96e66C7FfC0Db28Cc7d1B8aad9B29003C,329928859507118.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0xfba90ed7f20d6623e1c9392ece4f80695a7c15f2beb29c94d91a6023469ba08b,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000329929,42161,42161,25,0xec466a03f5FBF841Bb13Ec30b6f61a31789d0B3D,329928859507118.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0xfbdd04530723856cc7fd2cfdddd2ea1fddf9c20f857540592fc9818810980d25,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000659858,42161,42161,27,0x1678f8AEe350FE5Bef26867768002B69677306bD,659857719014236.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0xce388c69fda866d69da3cd17c1ebc4298b53c723c735f49a283d1ac2b619ccc7,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.00032984,42161,42161,25,0x10BdF9523a90823050F65B77e0a45E4b06472C38,329840410247156.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0xf91d682ad40174c30e53615e8a627597b2292ccf8883f8123ca5b6a9cba94511,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.00032984,42161,42161,25,0x89cDc7A9834996349110D1DE5208A525723D8a27,329840410247156.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0xc8eaf76b4bd27f0aebd7ceea5cee7c52c62cb8e8284017cc1095a9acd9649a12,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.00032984,42161,42161,25,0xFEED71D3b495152808BC05E65F113b67Af3bB2c5,329840410247156.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0x81f4e1a23a9b5faa1fc75a5c90781247c5ce739ec4c54bc67eabcb6caa1bda4b,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.00032984,42161,42161,25,0xfb354294C904142368293Ba987751C956453F44C,329840410247156.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0x274011cceaea339c36f4af05b15aeb41d20aa3914e52abfa741310c59fe20575,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000329898,42161,42161,26,0xE898aF561ee0011053dDc2B8C22A8a2C904D5211,329897973232282.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0x8e147b4cb51e947e8407b8800b7f27905f3dc608e2d8dfd2f77306d805ef267c,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000329898,42161,42161,27,0x71A696b5028e92c3BAC353535A9a4c7291dAC262,329897973232282.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0xb7d745eb698a3a2386c9eebc9c516eda9b7b04d7a5e808a3d70b420dc6b4c1a7,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000329884,42161,42161,25,0x2d8C2C3F40088Ed4b22968bE25926E0fb79E91A0,329884335793527.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0xfb18a8af102a9eac7b4e35eae27bcbcc1cb6568178c22e68a47650a8a18ea6c9,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000330308,42161,42161,29,0x24F27061aE7f994e0306f8172D20965a8d44Fc0f,330307953407185.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0x13978dafc361562fd1fefe7b8a55a33502b7113d06dd004fde9942e11fcbbd22,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000330308,42161,42161,28,0x6CDd22722AF4f726a613c75bAdec280C78623660,330307803921368.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0xbcfa8bcb94a87f403a7c8266f8954880519bc42f234174b8dd8d12e757420d19,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,Allocate,0.000330363,42161,42161,25,0xa8edC808571C5551b6270A10C7B23F6d7b359Aa2,330362680570891.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f,0xcce9a28b570946123f392cf1dbfa6d2d5e636a1f
0x2d02ebbb70123a57f86fdab84695221d41a1094fa6febb82bcc13b1124686772,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,Allocate,0.000330385,42161,42161,25,0xa929D1c96e66C7FfC0Db28Cc7d1B8aad9B29003C,330384766795363.0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85,0x4a3755eb99ae8b22aafb8f16f0c51cf68eb60b85
